,period,catl,catm,age,gender,sido,sigungu,cgi
55548,201908,식품,주류,40,F,서울,중랑구,92.67615055007565
55551,201908,식품,주류,40,M,서울,노원구,97.92989602854291
55556,201908,식품,주류,40,all,서울,강북구,93.05839563944416
55560,201908,식품,주류,40,all,서울,도봉구,81.47329617209478
55561,201908,식품,주류,40,all,서울,동대문구,106.08890418189324
55567,201908,일용품,생활용품,40,F,서울,강북구,91.00903959075086
55571,201908,일용품,생활용품,40,F,서울,노원구,98.36890050402536
55572,201908,일용품,생활용품,40,F,서울,동대문구,103.32380621847565
55577,201908,일용품,생활용품,40,M,서울,동대문구,88.48778085656559
55584,201908,일용품,생활용품,40,all,서울,노원구,109.00087942664445
55585,201908,일용품,생활용품,40,all,서울,동대문구,99.18067947843424
55590,201908,일용품,애완동물용품,40,F,서울,노원구,99.76241514098213
55591,201908,일용품,애완동물용품,40,F,서울,성동구,119.49161019843712
55596,201908,일용품,애완동물용품,40,M,서울,성동구,74.30292693999496
55599,201908,일용품,애완동물용품,40,all,서울,강북구,80.58936213258292
55600,201908,일용품,애완동물용품,40,all,서울,광진구,98.86777193691871
55604,201908,화장품,기타화장품,40,F,서울,노원구,107.56972111553786
55605,201908,화장품,기타화장품,40,M,서울,노원구,106.553911205074
55608,201908,화장품,바디/헤어용품,40,F,서울,강북구,97.20173687887674
55611,201908,화장품,바디/헤어용품,40,F,서울,광진구,319.8106769096696
55612,201908,화장품,바디/헤어용품,40,F,서울,노원구,87.90093921477724
55615,201908,화장품,바디/헤어용품,40,F,서울,중랑구,49.37235591422703
55618,201908,화장품,바디/헤어용품,40,M,서울,성동구,40.48044073567728
55624,201908,화장품,바디/헤어용품,40,all,서울,노원구,205.35476678067303
55625,201908,화장품,바디/헤어용품,40,all,서울,동대문구,90.75087186086613
55629,201908,화장품,뷰티소품,40,F,서울,강북구,87.23044616967009
55631,201908,화장품,뷰티소품,40,F,서울,노원구,83.88726731720165
55632,201908,화장품,뷰티소품,40,F,서울,동대문구,80.67336071195614
55642,201908,화장품,뷰티소품,40,all,서울,광진구,71.61637231268756
55643,201908,화장품,뷰티소품,40,all,서울,도봉구,90.90952927008001
55644,201908,화장품,뷰티소품,40,all,서울,성북구,150.32911795814715
55650,201908,화장품,화장품,40,F,서울,광진구,89.1756696269358
55652,201908,화장품,화장품,40,F,서울,노원구,76.81928974811433
55653,201908,화장품,화장품,40,F,서울,동대문구,72.33180386205318
55660,201908,화장품,화장품,40,M,서울,성동구,80.644371213672
55662,201908,화장품,화장품,40,all,서울,강북구,88.68902967271623
55664,201908,화장품,화장품,40,all,서울,광진구,91.48681903416876
55666,201908,화장품,화장품,40,all,서울,성동구,112.43412598387516
55667,201908,화장품,화장품,40,all,서울,성북구,45.920058116855095
55669,201908,화장품,화장품,40,all,서울,중랑구,97.31063576244557
55670,201908,건강/의료용품,건강관리용품,40,F,서울,노원구,91.73833773724579
55671,201908,건강/의료용품,건강관리용품,40,F,서울,동대문구,106.38517687858871
55675,201908,건강/의료용품,건강관리용품,40,M,서울,광진구,71.64757375004794
55683,201908,건강/의료용품,건강관리용품,40,all,서울,동대문구,92.56921252203308
55686,201908,건강/의료용품,건강관리용품,40,all,서울,성북구,103.10752564536828
55690,201908,식품,가공식품,40,F,서울,강북구,96.52670910978392
55694,201908,식품,가공식품,40,M,서울,강북구,99.50161197912928
55696,201908,식품,가공식품,40,M,서울,노원구,140.1919047292358
55698,201908,식품,가공식품,40,M,서울,성북구,83.14487152528864
55711,201908,식품,가공식품,40,all,서울,중랑구,113.31780484011648
55713,201908,식품,기호식품,40,F,서울,중랑구,149.2197928375941
55715,201908,식품,기호식품,40,M,서울,강북구,97.88286958531765
55718,201908,식품,기호식품,40,M,서울,성북구,65.40736200055342
55723,201908,식품,기호식품,40,all,서울,광진구,114.39377690734665
55724,201908,식품,기호식품,40,all,서울,도봉구,64.98532229268889
55729,201908,식품,담배,40,F,서울,강북구,147.95462692908578
55730,201908,식품,담배,40,F,서울,광진구,170.75886697508318
55732,201908,식품,담배,40,F,서울,성동구,150.63139143630002
55733,201908,식품,담배,40,F,서울,성북구,141.0331035342287
55738,201908,식품,담배,40,M,서울,성북구,131.9406294886979
55740,201908,식품,담배,40,M,서울,중랑구,204.5759587464909
55742,201908,식품,담배,40,all,서울,도봉구,196.8303191286555
55743,201908,식품,담배,40,all,서울,동대문구,171.24364891268038
55746,201908,식품,빙과류,40,F,서울,강북구,123.13854489256607
55747,201908,식품,빙과류,40,F,서울,동대문구,142.56430780931808
55749,201908,식품,빙과류,40,F,서울,성동구,158.6173539380657
55752,201908,식품,빙과류,40,F,서울,중랑구,193.35814295011932
55761,201908,식품,빙과류,40,all,서울,강북구,122.42331522311994
55763,201908,식품,빙과류,40,all,서울,동대문구,142.4841989141787
55767,201908,식품,빵류,40,F,서울,강북구,70.08353307046526
55770,201908,식품,빵류,40,F,서울,동대문구,123.11793203612572
55774,201908,식품,빵류,40,M,서울,도봉구,99.34579016391626
55775,201908,식품,빵류,40,M,서울,성동구,78.27561235853938
55782,201908,식품,빵류,40,all,서울,성동구,88.67291708252544
55784,201908,식품,신선식품,40,F,서울,동대문구,107.52751978733805
55791,201908,식품,신선식품,40,M,서울,도봉구,85.03042272083407
55794,201908,식품,신선식품,40,M,서울,성북구,89.00933403098763
55799,201908,식품,신선식품,40,all,서울,강북구,92.52789565922886
55804,201908,식품,유제품류,40,F,서울,광진구,109.37659673399159
55807,201908,식품,유제품류,40,F,서울,노원구,95.08519328383566
55813,201908,식품,유제품류,40,F,서울,중랑구,83.69514466948709
55816,201908,식품,유제품류,40,M,서울,성북구,100.511562841687
55822,201908,식품,유제품류,40,all,서울,성북구,87.50930093318627
55828,201908,식품,음료,40,F,서울,광진구,111.66430748536881
55829,201908,식품,음료,40,F,서울,노원구,99.52165162703686
55830,201908,식품,음료,40,F,서울,성북구,96.32819884890426
55833,201908,식품,음료,40,F,서울,중랑구,131.88585471376632
55834,201908,식품,음료,40,M,서울,강북구,105.66256623272554
55836,201908,식품,음료,40,M,서울,성동구,93.67625105420694
55839,201908,식품,음료,40,M,서울,중랑구,85.87516441615134
55840,201908,식품,음료,40,all,서울,광진구,109.38830373835388
55841,201908,식품,음료,40,all,서울,노원구,98.90110657187485
55842,201908,식품,음료,40,all,서울,도봉구,138.11004697488966
55846,201908,식품,음료,40,all,서울,중랑구,117.62348496356192
55849,201908,식품,제과류,40,F,서울,강북구,76.4028635392269
55858,201908,식품,제과류,40,all,서울,광진구,89.71300498033716
55860,201908,식품,제과류,40,all,서울,동대문구,82.29647030295935
55862,201908,식품,제과류,40,all,서울,성북구,76.11321487070653
55863,201908,식품,주류,40,F,서울,도봉구,82.23862815767498
55865,201908,식품,주류,40,F,서울,성북구,95.27972536982016
55870,201908,식품,주류,40,M,서울,광진구,95.16236479051388
55873,201908,식품,주류,40,M,서울,성동구,83.21101237883265
55876,201908,식품,주류,40,all,서울,노원구,99.43416111597807
55880,201908,일용품,생활용품,40,F,서울,광진구,102.82077485217549
55887,201908,일용품,생활용품,40,M,서울,도봉구,129.64988201592078
55889,201908,일용품,생활용품,40,M,서울,성북구,92.93338427956756
55893,201908,일용품,생활용품,40,all,서울,강북구,94.20001260934956
55895,201908,일용품,생활용품,40,all,서울,도봉구,99.9164007041316
55898,201908,일용품,생활용품,40,all,서울,중랑구,69.12727915136885
55899,201908,일용품,애완동물용품,40,F,서울,강북구,76.79626378522633
55902,201908,일용품,애완동물용품,40,F,서울,성북구,161.63812928387932
55905,201908,일용품,애완동물용품,40,M,서울,광진구,90.06523735120246
55906,201908,일용품,애완동물용품,40,M,서울,동대문구,98.06301141245652
55912,201908,일용품,애완동물용품,40,all,서울,도봉구,107.75571750231356
55913,201908,일용품,애완동물용품,40,all,서울,동대문구,97.28274653397642
55914,201908,일용품,애완동물용품,40,all,서울,성동구,109.2300437369874
55915,201908,일용품,애완동물용품,40,all,서울,성북구,152.64244598773922
55917,201908,일용품,애완동물용품,40,all,서울,중랑구,383.9485098065508
55920,201908,화장품,바디/헤어용품,40,F,서울,도봉구,70.37997525441426
55921,201908,화장품,바디/헤어용품,40,F,서울,동대문구,102.65889259953764
55929,201908,화장품,바디/헤어용품,40,M,서울,노원구,401.6461951150805
55932,201908,화장품,바디/헤어용품,40,M,서울,성북구,1327.8861295478966
55935,201908,화장품,바디/헤어용품,40,all,서울,강북구,92.92894232386652
55939,201908,화장품,바디/헤어용품,40,all,서울,중랑구,55.04343690737832
55942,201908,화장품,뷰티소품,40,F,서울,광진구,67.529970553311
55944,201908,화장품,뷰티소품,40,F,서울,성동구,60.906530674379646
55947,201908,화장품,뷰티소품,40,F,서울,중랑구,145.61324614624726
55950,201908,화장품,뷰티소품,40,M,서울,강북구,88.55442118353723
55953,201908,화장품,뷰티소품,40,M,서울,노원구,123.09119904776873
55955,201908,화장품,뷰티소품,40,M,서울,성북구,164.1320427744199
55957,201908,화장품,뷰티소품,40,M,서울,중랑구,203.6101083032491
55958,201908,화장품,뷰티소품,40,all,서울,동대문구,82.05099690791636
55960,201908,화장품,뷰티소품,40,all,서울,성동구,61.7814833891321
55963,201908,화장품,뷰티소품,40,all,서울,중랑구,155.44821759811938
55966,201908,화장품,화장품,40,F,서울,도봉구,52.05856218323561
55969,201908,화장품,화장품,40,F,서울,성동구,121.48480194069526
55972,201908,화장품,화장품,40,F,서울,중랑구,109.44870088077371
55975,201908,화장품,화장품,40,M,서울,도봉구,52.69799385333686
55989,201908,건강/의료용품,건강관리용품,40,F,서울,광진구,90.9670282256459
55990,201908,건강/의료용품,건강관리용품,40,F,서울,성동구,145.01087339229127
55996,201908,건강/의료용품,건강관리용품,40,M,서울,도봉구,70.66804637283164
55998,201908,건강/의료용품,건강관리용품,40,M,서울,중랑구,190.04026111089402
55999,201908,건강/의료용품,건강관리용품,40,all,서울,강북구,88.88276921199001
56001,201908,건강/의료용품,건강관리용품,40,all,서울,도봉구,84.45323775513971
56010,201908,식품,가공식품,40,F,서울,중랑구,103.85691096337489
56014,201908,식품,가공식품,40,M,서울,광진구,137.08126332982283
56016,201908,식품,가공식품,40,M,서울,동대문구,109.35005288664145
56017,201908,식품,가공식품,40,M,서울,중랑구,148.68992438138937
56018,201908,식품,가공식품,40,all,서울,광진구,118.96607622816263
56022,201908,식품,가공식품,40,all,서울,성북구,86.0658225039004
56031,201908,식품,기호식품,40,F,서울,성동구,95.38045720299854
56037,201908,식품,기호식품,40,M,서울,도봉구,59.77126660044846
56040,201908,식품,기호식품,40,M,서울,성동구,82.65292978064964
56044,201908,식품,기호식품,40,M,서울,중랑구,0.0
56046,201908,식품,기호식품,40,all,서울,동대문구,109.41977485554688
56047,201908,식품,기호식품,40,all,서울,성북구,75.34440023065595
56052,201908,식품,담배,40,F,서울,동대문구,152.47688433517231
56058,201908,식품,담배,40,F,서울,중랑구,146.66217041093785
56059,201908,식품,담배,40,M,서울,강북구,160.0067825722616
56062,201908,식품,담배,40,M,서울,도봉구,207.9312037755571
56068,201908,식품,담배,40,all,서울,강북구,153.72211230195083
56071,201908,식품,담배,40,all,서울,성동구,148.02511127091796
56074,201908,식품,빙과류,40,F,서울,광진구,185.6314072850312
56075,201908,식품,빙과류,40,F,서울,노원구,160.57740138693873
56076,201908,식품,빙과류,40,F,서울,도봉구,113.28804430700136
56080,201908,식품,빙과류,40,M,서울,노원구,159.95649765876624
56081,201908,식품,빙과류,40,M,서울,동대문구,142.28991163474953
56085,201908,식품,빙과류,40,all,서울,광진구,176.4247882183453
56087,201908,식품,빙과류,40,all,서울,성북구,128.9242856604242
56091,201908,식품,빵류,40,F,서울,도봉구,96.86401250719187
56093,201908,식품,빵류,40,F,서울,성북구,62.78512245607904
56103,201908,식품,빵류,40,all,서울,광진구,67.81391734108644
56105,201908,식품,빵류,40,all,서울,도봉구,97.53555397802792
56109,201908,식품,빵류,40,all,서울,중랑구,116.25459226811668
56112,201908,식품,신선식품,40,F,서울,광진구,111.11786606358878
56114,201908,식품,신선식품,40,F,서울,노원구,92.72936350724414
56115,201908,식품,신선식품,40,F,서울,도봉구,85.77851322081588
56120,201908,식품,신선식품,40,M,서울,강북구,98.168374726374
56121,201908,식품,신선식품,40,M,서울,노원구,100.11880212387587
56122,201908,식품,신선식품,40,M,서울,동대문구,94.19646459928195
56124,201908,식품,신선식품,40,M,서울,성동구,95.38983942425348
56132,201908,식품,유제품류,40,F,서울,성북구,83.5929586438667
56139,201908,식품,유제품류,40,M,서울,노원구,93.13150746568544
56140,201908,식품,유제품류,40,M,서울,동대문구,95.91321270051
56144,201908,식품,유제품류,40,M,서울,성동구,90.76836147412794
56148,201908,식품,유제품류,40,all,서울,강북구,92.80384610691284
56149,201908,식품,유제품류,40,all,서울,광진구,108.49594323476784
56151,201908,식품,유제품류,40,all,서울,노원구,94.59128126006635
56152,201908,식품,유제품류,40,all,서울,동대문구,102.99647246499987
56157,201908,식품,음료,40,F,서울,동대문구,115.28382340278034
56171,201908,식품,음료,40,all,서울,강북구,105.5236896468905
56174,201908,식품,음료,40,all,서울,동대문구,106.64548082629952
56176,201908,식품,음료,40,all,서울,성북구,103.57409708494251
56181,201908,식품,제과류,40,F,서울,도봉구,81.274525159668
56182,201908,식품,제과류,40,F,서울,동대문구,90.72578500474181
56186,201908,식품,제과류,40,F,서울,중랑구,94.54636845731466
56188,201908,식품,제과류,40,M,서울,노원구,95.52759276121121
56191,201908,식품,제과류,40,M,서울,성북구,83.18599652169931
56193,201908,식품,제과류,40,M,서울,중랑구,53.67680016745574
56200,201908,식품,주류,40,F,서울,강북구,100.02535387245486
56204,201908,식품,주류,40,F,서울,노원구,100.10702598317776
56208,201908,식품,주류,40,F,서울,성동구,95.64684874899888
56212,201908,식품,주류,40,M,서울,강북구,81.3758826003221
56213,201908,식품,주류,40,M,서울,도봉구,79.95766453796988
56221,201908,식품,주류,40,all,서울,성동구,91.46396345906321
56222,201908,식품,주류,40,all,서울,성북구,116.68291915056929
56224,201908,식품,주류,40,all,서울,중랑구,83.08354540348628
56225,201908,일용품,생활용품,40,F,서울,도봉구,86.71106157600195
56228,201908,일용품,생활용품,40,F,서울,중랑구,67.73927892249871
56230,201908,일용품,생활용품,40,M,서울,강북구,103.11598853459036
56231,201908,일용품,생활용품,40,M,서울,광진구,105.0801786719618
56234,201908,일용품,생활용품,40,M,서울,중랑구,75.3673113233607
56236,201908,일용품,생활용품,40,all,서울,성북구,85.24015318349362
56244,201908,일용품,애완동물용품,40,M,서울,강북구,94.51694914413231
56245,201908,일용품,애완동물용품,40,M,서울,노원구,137.00901698314073
56246,201908,일용품,애완동물용품,40,M,서울,도봉구,128.31915348302584
56248,201908,일용품,애완동물용품,40,M,서울,성북구,114.43833437039369
56253,201908,일용품,애완동물용품,40,all,서울,노원구,107.27309555586336
56266,201908,화장품,바디/헤어용품,40,M,서울,중랑구,78.74371701400679
56268,201908,화장품,바디/헤어용품,40,all,서울,광진구,232.22899411302032
56270,201908,화장품,바디/헤어용품,40,all,서울,도봉구,67.34761505263856
56277,201908,화장품,뷰티소품,40,F,서울,도봉구,84.83836789169978
56280,201908,화장품,뷰티소품,40,F,서울,성북구,147.05163491068296
56284,201908,화장품,뷰티소품,40,M,서울,도봉구,108.27884247358593
56285,201908,화장품,뷰티소품,40,M,서울,동대문구,87.78436725344379
56297,201908,화장품,화장품,40,F,서울,성북구,93.59747692177186
56300,201908,화장품,화장품,40,M,서울,강북구,86.17958654903181
56302,201908,화장품,화장품,40,M,서울,광진구,100.53696314151459
56303,201908,화장품,화장품,40,M,서울,노원구,70.13949934703759
56304,201908,화장품,화장품,40,M,서울,동대문구,44.5074027051614
56307,201908,화장품,화장품,40,M,서울,성북구,17.986841616176633
56310,201908,화장품,화장품,40,all,서울,노원구,75.26296359178168
56315,201908,건강/의료용품,건강관리용품,50,F,서울,동대문구,136.04961350996098
56321,201908,건강/의료용품,건강관리용품,50,M,서울,광진구,120.75798802767628
56323,201908,건강/의료용품,건강관리용품,50,M,서울,도봉구,95.07817006827558
56332,201908,건강/의료용품,건강관리용품,50,all,서울,중랑구,83.54450122957425
56336,201908,식품,가공식품,50,F,서울,노원구,97.06831822241553
56339,201908,식품,가공식품,50,F,서울,성북구,95.26011868373449
56353,201908,식품,가공식품,50,all,서울,노원구,97.97958542000343
56354,201908,식품,가공식품,50,all,서울,중랑구,94.47164448714052
56358,201908,식품,기호식품,50,F,서울,노원구,95.35144446080405
56359,201908,식품,기호식품,50,F,서울,도봉구,64.17681039452944
56361,201908,식품,기호식품,50,F,서울,성동구,106.16483731506763
56365,201908,식품,기호식품,50,M,서울,강북구,84.90956864606822
56366,201908,식품,기호식품,50,M,서울,광진구,127.96183770170714
56377,201908,식품,담배,50,F,서울,강북구,162.30714619660264
56379,201908,식품,담배,50,F,서울,노원구,162.58786127491544
56380,201908,식품,담배,50,F,서울,도봉구,172.14133727450917
56384,201908,식품,담배,50,M,서울,노원구,150.38691547522689
56394,201908,식품,담배,50,all,서울,성동구,145.81415372019603
56401,201908,식품,빙과류,50,F,서울,성북구,124.0334160138593
56403,201908,식품,빙과류,50,M,서울,광진구,202.8471281358032
56404,201908,식품,빙과류,50,M,서울,도봉구,144.0314771557006
56406,201908,식품,빙과류,50,M,서울,중랑구,178.18369297441373
56409,201908,식품,빵류,50,F,서울,성북구,77.45866381557026
56413,201908,식품,빵류,50,M,서울,도봉구,104.36423420662716
56418,201908,식품,빵류,50,M,서울,중랑구,129.37911048425136
56425,201908,식품,신선식품,50,F,서울,성동구,106.46238954730774
56427,201908,식품,신선식품,50,F,서울,중랑구,66.55471877080468
56430,201908,식품,신선식품,50,M,서울,강북구,123.18052752351628
56432,201908,식품,신선식품,50,M,서울,노원구,93.04409811248112
56443,201908,식품,신선식품,50,all,서울,중랑구,71.6979870640882
56447,201908,식품,유제품류,50,F,서울,노원구,96.62736469176605
56448,201908,식품,유제품류,50,F,서울,도봉구,97.99505229306601
56450,201908,식품,유제품류,50,F,서울,성동구,107.1228347972348
56459,201908,식품,유제품류,50,M,서울,강북구,106.74067279842069
56460,201908,식품,유제품류,50,M,서울,광진구,105.15750191654988
56462,201908,식품,유제품류,50,M,서울,노원구,97.48389819290813
56463,201908,식품,유제품류,50,M,서울,중랑구,112.10657315714569
56470,201908,식품,유제품류,50,all,서울,중랑구,93.80288734422979
56472,201908,식품,음료,50,F,서울,도봉구,106.86768996133554
56473,201908,식품,음료,50,F,서울,동대문구,108.24171799645373
56474,201908,식품,음료,50,F,서울,성동구,101.69961025863243
56480,201908,식품,음료,50,M,서울,성북구,82.8520006838703
56486,201908,식품,음료,50,all,서울,도봉구,108.14962243491115
56492,201908,식품,제과류,50,F,서울,강북구,88.70542892140938
56495,201908,식품,제과류,50,F,서울,성북구,74.01770176013102
56499,201908,식품,제과류,50,M,서울,광진구,83.1216256727029
56501,201908,식품,제과류,50,M,서울,성북구,53.48322617209878
56507,201908,식품,주류,50,F,서울,도봉구,87.55004920423876
56510,201908,식품,주류,50,F,서울,성북구,88.61327420866682
56516,201908,식품,주류,50,M,서울,도봉구,177.48315718907318
56518,201908,식품,주류,50,M,서울,성동구,92.24592700285172
56528,201908,일용품,생활용품,50,F,서울,강북구,100.10529515078264
56530,201908,일용품,생활용품,50,F,서울,노원구,91.98198009174429
56531,201908,일용품,생활용품,50,F,서울,도봉구,96.3726579841828
56533,201908,일용품,생활용품,50,F,서울,성북구,88.77451631140003
56538,201908,일용품,생활용품,50,M,서울,노원구,91.75545194656307
56546,201908,일용품,애완동물용품,50,F,서울,광진구,107.38894647200449
56547,201908,일용품,애완동물용품,50,F,서울,성동구,124.42097853846063
56548,201908,일용품,애완동물용품,50,F,서울,성북구,82.42781236813323
56552,201908,일용품,애완동물용품,50,M,서울,강북구,139.90086538304243
56554,201908,일용품,애완동물용품,50,M,서울,노원구,90.35658958041486
56555,201908,일용품,애완동물용품,50,M,서울,동대문구,97.17616751682164
56558,201908,일용품,애완동물용품,50,M,서울,성동구,83.66411403625136
56565,201908,일용품,애완동물용품,50,all,서울,성북구,64.23570965124472
56570,201908,화장품,기타화장품,50,M,서울,노원구,113.30472103004291
56572,201908,화장품,바디/헤어용품,50,F,서울,강북구,87.92147855114939
56574,201908,화장품,바디/헤어용품,50,F,서울,도봉구,96.80450229039131
56582,201908,화장품,바디/헤어용품,50,M,서울,성북구,36.23591050214763
56585,201908,화장품,바디/헤어용품,50,all,서울,동대문구,114.94763568470995
56592,201908,화장품,바디/헤어용품,50,all,서울,중랑구,47.317566882940206
56594,201908,화장품,뷰티소품,50,F,서울,도봉구,75.18899273607067
56596,201908,화장품,뷰티소품,50,F,서울,성동구,105.17681308912249
56601,201908,화장품,뷰티소품,50,M,서울,광진구,70.1938066805935
56608,201908,화장품,뷰티소품,50,all,서울,광진구,113.8360366721413
56609,201908,화장품,뷰티소품,50,all,서울,노원구,87.71718039120036
56616,201908,화장품,화장품,50,F,서울,광진구,78.02548284450742
56620,201908,화장품,화장품,50,F,서울,중랑구,33.81643525001535
56621,201908,화장품,화장품,50,M,서울,도봉구,46.42730730315635
56622,201908,화장품,화장품,50,M,서울,동대문구,60.93863177399705
56629,201908,화장품,화장품,50,all,서울,강북구,85.92865815628461
56631,201908,화장품,화장품,50,all,서울,노원구,71.7977537687967
56633,201908,화장품,화장품,50,all,서울,성동구,115.22074153987064
56634,201908,화장품,화장품,50,all,서울,성북구,77.1219742871444
56636,201908,건강/의료용품,건강관리용품,50,F,서울,노원구,82.2572122124261
56637,201908,건강/의료용품,건강관리용품,50,F,서울,도봉구,93.62626990078058
56641,201908,건강/의료용품,건강관리용품,50,F,서울,성동구,98.7521708192815
56642,201908,건강/의료용품,건강관리용품,50,F,서울,성북구,69.07881556276797
56650,201908,건강/의료용품,건강관리용품,50,all,서울,노원구,91.21936373329744
56653,201908,건강/의료용품,건강관리용품,50,all,서울,성동구,102.23139268708431
56657,201908,식품,가공식품,50,F,서울,광진구,110.89805460413872
56659,201908,식품,가공식품,50,F,서울,도봉구,98.76833973711334
56663,201908,식품,가공식품,50,M,서울,도봉구,107.69122514014737
56672,201908,식품,기호식품,50,F,서울,동대문구,124.09724489090193
56673,201908,식품,기호식품,50,F,서울,성북구,76.92552406782822
56677,201908,식품,기호식품,50,M,서울,노원구,96.12260270543638
56678,201908,식품,기호식품,50,M,서울,성북구,69.6821598999569
56681,201908,식품,기호식품,50,all,서울,성동구,106.88288990848619
56684,201908,식품,기호식품,50,all,서울,중랑구,104.33357841692127
56689,201908,식품,담배,50,F,서울,성동구,139.19451631693738
56690,201908,식품,담배,50,F,서울,성북구,75.13558900893645
56692,201908,식품,담배,50,F,서울,중랑구,166.40168505465644
56697,201908,식품,담배,50,all,서울,광진구,147.07059875518746
56698,201908,식품,담배,50,all,서울,노원구,156.6785849136569
56699,201908,식품,담배,50,all,서울,동대문구,171.43421332968427
56701,201908,식품,빙과류,50,F,서울,강북구,128.34869059811894
56703,201908,식품,빙과류,50,F,서울,광진구,203.9398335214452
56704,201908,식품,빙과류,50,F,서울,도봉구,136.98828745982928
56712,201908,식품,빙과류,50,F,서울,중랑구,172.28937043998368
56714,201908,식품,빙과류,50,M,서울,노원구,178.65811828494
56719,201908,식품,빙과류,50,all,서울,강북구,135.16730830354996
56722,201908,식품,빙과류,50,all,서울,도봉구,138.9999267173416
56724,201908,식품,빙과류,50,all,서울,성동구,175.3444549198806
56727,201908,식품,빙과류,50,all,서울,중랑구,173.89050052386088
56728,201908,식품,빵류,50,F,서울,도봉구,106.91341565661072
56733,201908,식품,빵류,50,M,서울,노원구,106.06933889209614
56736,201908,식품,빵류,50,all,서울,강북구,70.9013628024301
56739,201908,식품,빵류,50,all,서울,도봉구,106.18839794211566
56740,201908,식품,빵류,50,all,서울,동대문구,126.64199545921178
56743,201908,식품,빵류,50,all,서울,성동구,90.98228227530464
56744,201908,식품,빵류,50,all,서울,성북구,68.97263223176725
56748,201908,식품,빵류,50,all,서울,중랑구,87.47457761703261
56751,201908,식품,신선식품,50,F,서울,노원구,94.40657343550312
56753,201908,식품,신선식품,50,F,서울,성북구,82.06554762351274
56757,201908,식품,신선식품,50,M,서울,도봉구,90.33159081499971
56762,201908,식품,신선식품,50,M,서울,성동구,103.27262877921572
56765,201908,식품,신선식품,50,M,서울,중랑구,102.70021163407341
56766,201908,식품,신선식품,50,all,서울,광진구,112.26884199939221
56768,201908,식품,신선식품,50,all,서울,노원구,94.07876915712679
56769,201908,식품,신선식품,50,all,서울,도봉구,92.6634263044587
56771,201908,식품,신선식품,50,all,서울,성동구,105.85830612306627
56777,201908,식품,유제품류,50,F,서울,성북구,92.17425192788772
56779,201908,식품,유제품류,50,F,서울,중랑구,90.68669771109181
56782,201908,식품,유제품류,50,M,서울,도봉구,100.68753000364453
56789,201908,식품,유제품류,50,all,서울,노원구,96.85388088053577
56791,201908,식품,유제품류,50,all,서울,성북구,90.73271170484699
56794,201908,식품,음료,50,F,서울,노원구,94.57362040975129
56799,201908,식품,음료,50,M,서울,강북구,105.99290680985395
56800,201908,식품,음료,50,M,서울,동대문구,108.06538461962923
56803,201908,식품,음료,50,M,서울,중랑구,171.42515391165028
56805,201908,식품,음료,50,all,서울,강북구,102.43367322062424
56812,201908,식품,제과류,50,F,서울,노원구,80.63417945150977
56815,201908,식품,제과류,50,F,서울,성동구,80.79115563708771
56817,201908,식품,제과류,50,M,서울,강북구,79.49904065812439
56826,201908,식품,제과류,50,all,서울,강북구,85.83877894785174
56828,201908,식품,제과류,50,all,서울,노원구,86.18912611750908
56829,201908,식품,제과류,50,all,서울,도봉구,88.64646370217719
56830,201908,식품,제과류,50,all,서울,동대문구,89.21921403623881
56834,201908,식품,주류,50,F,서울,성동구,97.39180907244751
56838,201908,식품,주류,50,F,서울,중랑구,88.8735867638369
56840,201908,식품,주류,50,M,서울,동대문구,105.82488898298428
56844,201908,식품,주류,50,M,서울,중랑구,171.68482735842178
56846,201908,식품,주류,50,all,서울,광진구,97.80195880485948
56847,201908,식품,주류,50,all,서울,동대문구,104.91181257992632
56849,201908,식품,주류,50,all,서울,성북구,88.66215598587151
56851,201908,일용품,생활용품,50,F,서울,광진구,111.55281275515604
56852,201908,일용품,생활용품,50,F,서울,동대문구,99.66941854023509
56856,201908,일용품,생활용품,50,F,서울,중랑구,69.40505346874045
56857,201908,일용품,생활용품,50,M,서울,강북구,94.2442848664883
56861,201908,일용품,생활용품,50,all,서울,강북구,98.57317374752544
56865,201908,일용품,생활용품,50,all,서울,중랑구,71.8864940487721
56866,201908,일용품,애완동물용품,50,F,서울,도봉구,106.24610719190292
56867,201908,일용품,애완동물용품,50,F,서울,동대문구,104.09169890602932
56872,201908,일용품,애완동물용품,50,all,서울,도봉구,102.59450724897353
56873,201908,일용품,애완동물용품,50,all,서울,동대문구,102.73943246936301
56875,201908,일용품,애완동물용품,50,all,서울,성동구,115.31243834836692
56879,201908,화장품,기타화장품,50,F,서울,노원구,62.50000000000001
56891,201908,화장품,바디/헤어용품,50,M,서울,성동구,62.03323255829133
56893,201908,화장품,바디/헤어용품,50,M,서울,중랑구,20.53594358297217
56899,201908,화장품,바디/헤어용품,50,all,서울,도봉구,92.10511158443796
56900,201908,화장품,바디/헤어용품,50,all,서울,성동구,64.14588442595331
56904,201908,화장품,뷰티소품,50,F,서울,광진구,122.55425837433864
56911,201908,화장품,뷰티소품,50,all,서울,강북구,96.66095214704771
56914,201908,화장품,뷰티소품,50,all,서울,성동구,104.01012087054492
56918,201908,화장품,화장품,50,F,서울,노원구,70.62763598794163
56919,201908,화장품,화장품,50,F,서울,도봉구,55.8753195825457
56920,201908,화장품,화장품,50,F,서울,성동구,113.38094551273184
56921,201908,화장품,화장품,50,F,서울,성북구,77.79659491862988
56929,201908,화장품,화장품,50,all,서울,광진구,81.11504311567634
