,period,catl,catm,age,gender,sido,sigungu,cgi
48643,201907,식품,유제품류,40,all,서울,용산구,88.98729363795017
48645,201907,식품,음료,40,F,서울,서대문구,105.08156531699079
48655,201907,식품,음료,40,all,서울,마포구,91.81136763901216
48657,201907,식품,음료,40,all,서울,은평구,95.08219129048193
48663,201907,식품,제과류,40,F,서울,마포구,93.47832656198842
48664,201907,식품,제과류,40,F,서울,은평구,90.19407059915513
48670,201907,식품,제과류,40,M,서울,종로구,139.19281995560488
48692,201907,식품,주류,40,M,서울,은평구,92.7957815881248
48693,201907,식품,주류,40,M,서울,종로구,66.41169480694005
48698,201907,일용품,생활용품,40,F,서울,용산구,85.5393950519269
48699,201907,일용품,생활용품,40,F,서울,은평구,115.37510939945446
48700,201907,일용품,생활용품,40,F,서울,종로구,77.06202009504844
48709,201907,일용품,생활용품,40,all,서울,서대문구,95.39767905690107
48711,201907,일용품,생활용품,40,all,서울,은평구,114.75294406925006
48712,201907,일용품,생활용품,40,all,서울,종로구,73.19973912702723
48716,201907,일용품,애완동물용품,40,F,서울,마포구,85.31622143874037
48717,201907,일용품,애완동물용품,40,F,서울,서대문구,119.99907720550794
48718,201907,일용품,애완동물용품,40,F,서울,용산구,60.145327075102436
48719,201907,일용품,애완동물용품,40,F,서울,은평구,113.00240488312879
48723,201907,일용품,애완동물용품,40,M,서울,종로구,90.6787884978804
48727,201907,일용품,애완동물용품,40,all,서울,서대문구,101.32235965452186
48736,201907,화장품,바디/헤어용품,40,F,서울,종로구,110.63645401587843
48754,201907,화장품,바디/헤어용품,40,all,서울,용산구,90.02521028797747
48769,201907,화장품,뷰티소품,40,M,서울,종로구,99.44775500403816
48777,201907,화장품,뷰티소품,40,all,서울,용산구,101.70803773167532
48778,201907,화장품,뷰티소품,40,all,서울,종로구,85.03147708156291
48786,201907,화장품,화장품,40,M,서울,종로구,62.444834868884925
48800,201907,건강/의료용품,건강관리용품,50,F,서울,용산구,69.86213197626904
48801,201907,건강/의료용품,건강관리용품,50,F,서울,은평구,236.2677761689549
48807,201907,건강/의료용품,건강관리용품,50,M,서울,마포구,117.41933192449079
48809,201907,건강/의료용품,건강관리용품,50,M,서울,용산구,193.0757075132883
48810,201907,건강/의료용품,건강관리용품,50,M,서울,은평구,116.39159259326227
48816,201907,건강/의료용품,건강관리용품,50,all,서울,용산구,83.63586921028768
48817,201907,건강/의료용품,건강관리용품,50,all,서울,종로구,142.91470321213956
48825,201907,식품,가공식품,50,F,서울,종로구,67.38840252840653
48829,201907,식품,가공식품,50,M,서울,서대문구,80.50529077116424
48835,201907,식품,가공식품,50,all,서울,은평구,102.07804137797552
48843,201907,식품,기호식품,50,F,서울,마포구,97.71847301170132
48844,201907,식품,기호식품,50,F,서울,서대문구,83.63794719419852
48858,201907,식품,기호식품,50,all,서울,은평구,81.04065599991709
48860,201907,식품,담배,50,F,서울,은평구,127.46643678892424
48865,201907,식품,담배,50,M,서울,서대문구,185.1026739547939
48867,201907,식품,담배,50,M,서울,용산구,190.68120968176675
48868,201907,식품,담배,50,M,서울,종로구,176.67542135564332
48875,201907,식품,빙과류,50,F,서울,마포구,169.51529780919475
48878,201907,식품,빙과류,50,F,서울,종로구,158.66312191416637
48887,201907,식품,빙과류,50,M,서울,마포구,148.68367656398203
48895,201907,식품,빵류,50,F,서울,마포구,136.98216809004273
48896,201907,식품,빵류,50,F,서울,서대문구,81.47512380397997
48904,201907,식품,빵류,50,M,서울,종로구,91.33615176958716
48913,201907,식품,신선식품,50,F,서울,종로구,63.26370385494106
48919,201907,식품,신선식품,50,M,서울,마포구,87.43085025447681
48926,201907,식품,신선식품,50,all,서울,은평구,106.69121365207836
48927,201907,식품,신선식품,50,all,서울,종로구,63.35121855629263
48932,201907,식품,유제품류,50,F,서울,마포구,109.3140393591108
48936,201907,식품,유제품류,50,M,서울,서대문구,108.86662783925452
48937,201907,식품,유제품류,50,M,서울,용산구,94.18693364388383
48938,201907,식품,유제품류,50,M,서울,은평구,105.23154565582138
48949,201907,식품,음료,50,F,서울,은평구,103.82967958216084
48956,201907,식품,음료,50,M,서울,용산구,99.89805879261309
48957,201907,식품,음료,50,M,서울,은평구,83.44757835277278
48964,201907,식품,음료,50,all,서울,서대문구,98.51841416672144
48971,201907,식품,제과류,50,F,서울,마포구,107.02013931674568
48978,201907,식품,제과류,50,M,서울,마포구,84.78151090662152
48984,201907,식품,제과류,50,all,서울,종로구,75.81865463721547
48991,201907,식품,주류,50,F,서울,서대문구,101.93248333908443
48996,201907,식품,주류,50,M,서울,은평구,101.02141404040847
49001,201907,식품,주류,50,all,서울,은평구,98.49364641297748
49010,201907,일용품,생활용품,50,M,서울,마포구,90.19824822646679
49013,201907,일용품,생활용품,50,M,서울,은평구,115.04838429862413
49024,201907,일용품,애완동물용품,50,F,서울,종로구,144.221007870035
49030,201907,일용품,애완동물용품,50,M,서울,마포구,93.64756045417835
49031,201907,일용품,애완동물용품,50,M,서울,용산구,28.251285029141666
49032,201907,일용품,애완동물용품,50,M,서울,종로구,43.64983987807908
49040,201907,일용품,애완동물용품,50,all,서울,은평구,103.98612146058352
49051,201907,화장품,바디/헤어용품,50,M,서울,종로구,6.81267985543943
49057,201907,화장품,바디/헤어용품,50,all,서울,서대문구,62.08285680222083
49082,201907,화장품,화장품,50,F,서울,마포구,77.44302419292345
49090,201907,화장품,화장품,50,all,서울,서대문구,28.86534341884039
49092,201907,화장품,화장품,50,all,서울,용산구,84.80236978505727
49097,201907,건강/의료용품,건강관리용품,50,F,서울,마포구,111.84984935374882
49103,201907,건강/의료용품,건강관리용품,50,M,서울,서대문구,113.16625810041992
49105,201907,건강/의료용품,건강관리용품,50,M,서울,종로구,95.10446221305132
49117,201907,식품,가공식품,50,F,서울,마포구,109.66379373726627
49118,201907,식품,가공식품,50,F,서울,서대문구,101.03180532833805
49124,201907,식품,가공식품,50,M,서울,마포구,98.44605948271378
49128,201907,식품,가공식품,50,M,서울,은평구,90.53740552702959
49129,201907,식품,가공식품,50,M,서울,종로구,77.8862084128028
49136,201907,식품,가공식품,50,all,서울,마포구,106.99817832060594
49137,201907,식품,가공식품,50,all,서울,서대문구,96.41078945300221
49152,201907,식품,기호식품,50,M,서울,마포구,84.63774439278006
49153,201907,식품,기호식품,50,M,서울,서대문구,81.84638386426738
49155,201907,식품,기호식품,50,M,서울,은평구,86.22259781123306
49163,201907,식품,기호식품,50,all,서울,용산구,65.05520343472543
49164,201907,식품,기호식품,50,all,서울,종로구,60.78726804473744
49170,201907,식품,담배,50,F,서울,마포구,158.94746393249252
49174,201907,식품,담배,50,F,서울,용산구,161.11111111111111
49175,201907,식품,담배,50,F,서울,종로구,92.444557786431
49198,201907,식품,빙과류,50,M,서울,서대문구,156.03579129520045
49213,201907,식품,빵류,50,F,서울,은평구,99.1262217150994
49218,201907,식품,빵류,50,M,서울,마포구,104.99217138186468
49220,201907,식품,빵류,50,M,서울,용산구,85.74456056357963
49227,201907,식품,빵류,50,all,서울,용산구,82.54501626638735
49228,201907,식품,빵류,50,all,서울,은평구,97.34181146204577
49229,201907,식품,빵류,50,all,서울,종로구,123.26412334389255
49236,201907,식품,신선식품,50,F,서울,서대문구,95.47481539837824
49254,201907,식품,유제품류,50,F,서울,용산구,98.03395378368236
49255,201907,식품,유제품류,50,F,서울,은평구,104.03517488630092
49256,201907,식품,유제품류,50,F,서울,종로구,91.49090109639292
49271,201907,식품,유제품류,50,all,서울,마포구,107.15570718799505
49275,201907,식품,유제품류,50,all,서울,종로구,91.29877922164516
49282,201907,식품,음료,50,F,서울,마포구,131.65071419746636
49285,201907,식품,음료,50,F,서울,용산구,100.06446749220802
49290,201907,식품,음료,50,M,서울,서대문구,99.90842724708956
49296,201907,식품,음료,50,all,서울,용산구,100.0235421537815
49301,201907,식품,제과류,50,F,서울,서대문구,91.55334413348169
49308,201907,식품,제과류,50,M,서울,종로구,71.32774816756779
49313,201907,식품,제과류,50,all,서울,마포구,100.50341982897888
49319,201907,식품,주류,50,F,서울,마포구,107.89751410881806
49326,201907,식품,주류,50,M,서울,마포구,88.54390017248238
49331,201907,식품,주류,50,all,서울,서대문구,104.0623350103286
49334,201907,식품,주류,50,all,서울,용산구,112.23018774055815
49340,201907,일용품,생활용품,50,F,서울,마포구,106.59464792891585
49342,201907,일용품,생활용품,50,F,서울,종로구,91.68974467558468
49346,201907,일용품,생활용품,50,M,서울,종로구,81.02253424548483
49353,201907,일용품,생활용품,50,all,서울,종로구,89.33172930639883
49358,201907,일용품,애완동물용품,50,F,서울,마포구,56.11130354462533
49359,201907,일용품,애완동물용품,50,F,서울,서대문구,83.7953976594261
49367,201907,일용품,애완동물용품,50,M,서울,은평구,113.51684554993679
49372,201907,일용품,애완동물용품,50,all,서울,서대문구,82.0518223443248
49374,201907,일용품,애완동물용품,50,all,서울,용산구,70.23301308785848
49383,201907,화장품,바디/헤어용품,50,F,서울,서대문구,80.96926570874963
49392,201907,화장품,바디/헤어용품,50,M,서울,마포구,129.8240776690684
49393,201907,화장품,바디/헤어용품,50,M,서울,서대문구,32.03962665584927
49400,201907,화장품,바디/헤어용품,50,all,서울,종로구,16.30654167078537
49408,201907,화장품,뷰티소품,50,F,서울,종로구,106.44306262169461
49411,201907,화장품,뷰티소품,50,M,서울,마포구,77.60590702729057
49413,201907,화장품,뷰티소품,50,M,서울,용산구,188.91700881739246
49419,201907,화장품,뷰티소품,50,all,서울,마포구,71.87451642399944
49423,201907,화장품,화장품,50,F,서울,서대문구,25.95926566100893
49425,201907,화장품,화장품,50,F,서울,용산구,90.89779291883524
49426,201907,화장품,화장품,50,F,서울,은평구,71.97527305736395
49431,201907,화장품,화장품,50,M,서울,마포구,98.63573881185043
49432,201907,화장품,화장품,50,M,서울,서대문구,51.724350241696825
49434,201907,화장품,화장품,50,M,서울,은평구,89.64212773858152
49438,201907,화장품,화장품,50,all,서울,마포구,82.78279431520279
49439,201907,화장품,화장품,50,all,서울,은평구,75.5628090662842
49443,201907,건강/의료용품,건강관리용품,50,F,서울,서대문구,114.41430391093078
49453,201907,건강/의료용품,건강관리용품,50,all,서울,마포구,113.91002746836288
49458,201907,식품,가공식품,50,F,서울,용산구,93.25438846555595
49459,201907,식품,가공식품,50,F,서울,은평구,105.63359061356924
49475,201907,식품,기호식품,50,F,서울,용산구,64.62452296650639
49476,201907,식품,기호식품,50,F,서울,종로구,56.283076679595354
49483,201907,식품,기호식품,50,all,서울,마포구,94.14157688780256
49484,201907,식품,기호식품,50,all,서울,서대문구,83.24855264153926
49495,201907,식품,담배,50,M,서울,마포구,164.61631271795832
49500,201907,식품,담배,50,all,서울,용산구,174.5245877586952
49507,201907,식품,빙과류,50,M,서울,용산구,115.8066349360257
49508,201907,식품,빙과류,50,M,서울,은평구,153.95348626678458
49509,201907,식품,빙과류,50,M,서울,종로구,130.91731615336636
49521,201907,식품,빵류,50,F,서울,용산구,81.36181917361486
49526,201907,식품,빵류,50,M,서울,은평구,91.35775961809584
49529,201907,식품,빵류,50,all,서울,마포구,127.33268772222846
49536,201907,식품,신선식품,50,F,서울,은평구,107.1088472857822
49543,201907,식품,신선식품,50,M,서울,용산구,96.73905992233759
49544,201907,식품,신선식품,50,M,서울,은평구,104.98371540173555
49549,201907,식품,신선식품,50,all,서울,마포구,93.07955680912018
49550,201907,식품,신선식품,50,all,서울,용산구,92.4100419128332
49562,201907,식품,유제품류,50,all,서울,용산구,97.24737977416531
49563,201907,식품,유제품류,50,all,서울,은평구,104.29578909946528
49570,201907,식품,음료,50,M,서울,마포구,98.73951549982435
49572,201907,식품,음료,50,M,서울,종로구,104.05618676944941
49576,201907,식품,음료,50,all,서울,마포구,121.73898799869042
49578,201907,식품,음료,50,all,서울,은평구,97.94506311084524
49586,201907,식품,제과류,50,F,서울,은평구,89.8241905923786
49596,201907,식품,제과류,50,M,서울,용산구,0.0
49608,201907,식품,주류,50,F,서울,은평구,97.44472504447347
49613,201907,식품,주류,50,M,서울,서대문구,109.30376519302895
49627,201907,일용품,생활용품,50,F,서울,서대문구,100.0029276712503
49630,201907,일용품,생활용품,50,M,서울,서대문구,109.97489526672906
49636,201907,일용품,생활용품,50,all,서울,마포구,102.65401297833631
49637,201907,일용품,생활용품,50,all,서울,서대문구,101.85288945320595
49641,201907,일용품,생활용품,50,all,서울,용산구,97.62584315061515
49646,201907,일용품,애완동물용품,50,F,서울,은평구,101.4362410793508
49654,201907,일용품,애완동물용품,50,all,서울,마포구,63.838761221418466
49657,201907,일용품,애완동물용품,50,all,서울,종로구,115.23854944293804
49666,201907,화장품,바디/헤어용품,50,F,서울,마포구,80.82577878836125
49669,201907,화장품,바디/헤어용품,50,F,서울,용산구,79.1668538581646
49670,201907,화장품,바디/헤어용품,50,F,서울,은평구,105.90406594297329
49671,201907,화장품,바디/헤어용품,50,F,서울,종로구,57.18668817123196
49676,201907,화장품,바디/헤어용품,50,M,서울,은평구,83.92237187282134
49683,201907,화장품,바디/헤어용품,50,all,서울,마포구,91.41192686247132
49684,201907,화장품,바디/헤어용품,50,all,서울,용산구,77.96012366691227
49689,201907,화장품,뷰티소품,50,F,서울,마포구,70.57629949491404
49697,201907,화장품,뷰티소품,50,M,서울,서대문구,137.2784736495133
49702,201907,화장품,뷰티소품,50,M,서울,은평구,137.81205325449542
49703,201907,화장품,뷰티소품,50,M,서울,종로구,125.90534494937604
49709,201907,화장품,뷰티소품,50,all,서울,용산구,144.94410205624908
49710,201907,화장품,뷰티소품,50,all,서울,종로구,112.43282413983013
49725,201907,화장품,화장품,50,M,서울,용산구,62.1783131385845
49726,201907,화장품,화장품,50,M,서울,종로구,152.72347646078185
49732,201907,화장품,화장품,50,all,서울,종로구,116.15733207023241
49739,201907,건강/의료용품,건강관리용품,50,F,서울,종로구,177.3977750492987
49748,201907,건강/의료용품,건강관리용품,50,all,서울,서대문구,113.90745299617842
49750,201907,건강/의료용품,건강관리용품,50,all,서울,은평구,197.8370460088057
49762,201907,식품,가공식품,50,M,서울,용산구,97.24748533785777
49767,201907,식품,가공식품,50,all,서울,용산구,94.06501925024656
49768,201907,식품,가공식품,50,all,서울,종로구,69.99099712590663
49771,201907,식품,기호식품,50,F,서울,은평구,79.70123556167269
49779,201907,식품,기호식품,50,M,서울,용산구,66.60700622694793
49780,201907,식품,기호식품,50,M,서울,종로구,70.87843184831013
49791,201907,식품,담배,50,F,서울,서대문구,162.8730828009059
49800,201907,식품,담배,50,M,서울,은평구,137.84105982504155
49806,201907,식품,담배,50,all,서울,마포구,161.69051636801856
49807,201907,식품,담배,50,all,서울,서대문구,171.40750487771678
49809,201907,식품,담배,50,all,서울,은평구,132.73971492092122
49810,201907,식품,담배,50,all,서울,종로구,147.42577393677715
49817,201907,식품,빙과류,50,F,서울,서대문구,178.1359550806009
49820,201907,식품,빙과류,50,F,서울,용산구,115.914921565455
49821,201907,식품,빙과류,50,F,서울,은평구,155.85828485998042
49827,201907,식품,빙과류,50,all,서울,마포구,162.61414453722026
49828,201907,식품,빙과류,50,all,서울,서대문구,172.6096862248947
49831,201907,식품,빙과류,50,all,서울,용산구,115.88568218255213
49832,201907,식품,빙과류,50,all,서울,은평구,155.40898653500875
49833,201907,식품,빙과류,50,all,서울,종로구,149.8593918494015
49841,201907,식품,빵류,50,F,서울,종로구,138.79129636845877
49846,201907,식품,빵류,50,M,서울,서대문구,86.94763992590649
49856,201907,식품,빵류,50,all,서울,서대문구,82.93193322625724
49860,201907,식품,신선식품,50,F,서울,마포구,94.54657795826937
49865,201907,식품,신선식품,50,F,서울,용산구,91.42011354007113
49868,201907,식품,신선식품,50,M,서울,서대문구,124.6997513300405
49872,201907,식품,신선식품,50,M,서울,종로구,63.687515623361406
49878,201907,식품,신선식품,50,all,서울,서대문구,101.26858621064888
49883,201907,식품,유제품류,50,F,서울,서대문구,101.5031554627794
49887,201907,식품,유제품류,50,M,서울,마포구,100.83678187762129
49890,201907,식품,유제품류,50,M,서울,종로구,90.79333863078381
49898,201907,식품,유제품류,50,all,서울,서대문구,102.96784412924411
49904,201907,식품,음료,50,F,서울,서대문구,98.05024132176209
49907,201907,식품,음료,50,F,서울,종로구,145.38603703323122
49919,201907,식품,음료,50,all,서울,종로구,130.62806640764995
49923,201907,식품,제과류,50,F,서울,용산구,84.86958679023786
49924,201907,식품,제과류,50,F,서울,종로구,77.67283711167148
49927,201907,식품,제과류,50,M,서울,서대문구,89.90175631038362
49928,201907,식품,제과류,50,M,서울,은평구,68.83553221284924
49936,201907,식품,제과류,50,all,서울,서대문구,91.1729782974385
49938,201907,식품,제과류,50,all,서울,용산구,50.789473898145026
49939,201907,식품,제과류,50,all,서울,은평구,83.80931639837743
49942,201907,식품,주류,50,F,서울,용산구,107.3286320096917
49943,201907,식품,주류,50,F,서울,종로구,82.68476736433493
49949,201907,식품,주류,50,M,서울,용산구,124.33626779578483
49950,201907,식품,주류,50,M,서울,종로구,114.8337652677118
49958,201907,식품,주류,50,all,서울,마포구,99.6555888996225
49960,201907,식품,주류,50,all,서울,종로구,95.16441078970895
49966,201907,일용품,생활용품,50,F,서울,용산구,96.73827526311315
49967,201907,일용품,생활용품,50,F,서울,은평구,104.920718758633
49975,201907,일용품,생활용품,50,M,서울,용산구,101.54510774946077
49982,201907,일용품,생활용품,50,all,서울,은평구,106.85683273405235
49987,201907,일용품,애완동물용품,50,F,서울,용산구,78.67451608997239
49992,201907,일용품,애완동물용품,50,M,서울,서대문구,73.38906813992398
50008,201907,화장품,바디/헤어용품,50,M,서울,용산구,74.09611140358533
50011,201907,화장품,바디/헤어용품,50,all,서울,은평구,99.9283617645636
50015,201907,화장품,뷰티소품,50,F,서울,서대문구,137.49481832705322
50017,201907,화장품,뷰티소품,50,F,서울,용산구,135.02674385331602
50018,201907,화장품,뷰티소품,50,F,서울,은평구,139.3983481199684
50029,201907,화장품,뷰티소품,50,all,서울,서대문구,137.4512417068592
50030,201907,화장품,뷰티소품,50,all,서울,은평구,139.09277141500272
50034,201907,화장품,화장품,50,F,서울,종로구,100.17022084496638
50056,201907,건강/의료용품,건강관리용품,60,F,서울,용산구,184.5444059976932
50065,201907,건강/의료용품,건강관리용품,60,M,서울,종로구,37.25422559503277
50067,201907,건강/의료용품,건강관리용품,60,all,서울,서대문구,92.82507673061824
50069,201907,건강/의료용품,건강관리용품,60,all,서울,은평구,133.2516337328112
50077,201907,식품,가공식품,60,F,서울,마포구,103.13930215651396
50078,201907,식품,가공식품,60,F,서울,서대문구,101.92080528542492
50082,201907,식품,가공식품,60,F,서울,종로구,72.48756168446299
50086,201907,식품,가공식품,60,M,서울,마포구,106.84405127662596
50087,201907,식품,가공식품,60,M,서울,서대문구,99.88903402844149
50091,201907,식품,가공식품,60,M,서울,용산구,94.8071866120197
50092,201907,식품,가공식품,60,M,서울,종로구,102.3119870434225
50107,201907,식품,기호식품,60,all,서울,마포구,112.05870766920636
50111,201907,식품,기호식품,60,all,서울,용산구,82.78203435253481
50114,201907,식품,담배,60,F,서울,용산구,170.54730716594025
50123,201907,식품,담배,60,M,서울,마포구,206.67698430245412
50124,201907,식품,담배,60,M,서울,서대문구,170.16264428121718
50127,201907,식품,담배,60,M,서울,용산구,171.5358046180206
50128,201907,식품,담배,60,M,서울,종로구,171.01963076807027
50133,201907,식품,담배,60,all,서울,은평구,190.86272843178918
50139,201907,식품,빙과류,60,F,서울,마포구,180.69608424021519
50153,201907,식품,빙과류,60,all,서울,서대문구,191.8538732037676
50155,201907,식품,빙과류,60,all,서울,은평구,182.243542020652
50159,201907,식품,빵류,60,F,서울,마포구,77.95471620444945
50161,201907,식품,빵류,60,F,서울,은평구,105.63669842164695
50168,201907,식품,빵류,60,M,서울,용산구,118.78286893026927
50169,201907,식품,빵류,60,M,서울,은평구,107.80020819168078
50174,201907,식품,빵류,60,all,서울,용산구,99.39812100555866
50175,201907,식품,빵류,60,all,서울,은평구,106.14762178293935
50183,201907,식품,신선식품,60,M,서울,은평구,102.17456076577999
50187,201907,식품,신선식품,60,all,서울,은평구,107.56766179221857
50188,201907,식품,신선식품,60,all,서울,종로구,68.62919956104953
50192,201907,식품,유제품류,60,F,서울,종로구,86.0863212215745
50197,201907,식품,유제품류,60,M,서울,마포구,105.09538759973194
50198,201907,식품,유제품류,60,M,서울,서대문구,116.4889216324409
50202,201907,식품,유제품류,60,M,서울,은평구,110.3158016323366
50203,201907,식품,유제품류,60,M,서울,종로구,90.07558437016264
50206,201907,식품,유제품류,60,all,서울,서대문구,107.6072634644323
50211,201907,식품,음료,60,F,서울,마포구,85.61921483667936
50213,201907,식품,음료,60,F,서울,용산구,94.31582063968212
50216,201907,식품,음료,60,M,서울,마포구,108.39245193889343
50219,201907,식품,음료,60,M,서울,종로구,115.2876307883998
50231,201907,식품,제과류,60,F,서울,은평구,100.41525797137562
50239,201907,식품,제과류,60,all,서울,마포구,98.26645055157276
50241,201907,식품,제과류,60,all,서울,은평구,99.26282207079625
50247,201907,식품,주류,60,F,서울,용산구,79.92543967443802
50248,201907,식품,주류,60,F,서울,은평구,107.99299272534132
50254,201907,식품,주류,60,M,서울,용산구,148.08467741935482
50255,201907,식품,주류,60,M,서울,은평구,104.58696894180471
50277,201907,일용품,생활용품,60,all,서울,은평구,116.11627263858841
50281,201907,일용품,애완동물용품,60,F,서울,서대문구,107.52940700099205
50290,201907,일용품,애완동물용품,60,M,서울,용산구,107.69826976998655
50297,201907,일용품,애완동물용품,60,all,서울,용산구,74.23073578926224
50303,201907,화장품,바디/헤어용품,60,F,서울,서대문구,96.35533067142552
50306,201907,화장품,바디/헤어용품,60,F,서울,용산구,58.479617684694325
50307,201907,화장품,바디/헤어용품,60,F,서울,종로구,71.27001785113704
50314,201907,화장품,바디/헤어용품,60,M,서울,용산구,103.90456040270031
50319,201907,화장품,바디/헤어용품,60,all,서울,용산구,70.7743957255103
50320,201907,화장품,바디/헤어용품,60,all,서울,종로구,97.72179217547377
50326,201907,화장품,뷰티소품,60,F,서울,은평구,171.84429101536603
50331,201907,화장품,뷰티소품,60,M,서울,마포구,143.47436535589847
50343,201907,화장품,화장품,60,F,서울,서대문구,32.69881317097032
50345,201907,화장품,화장품,60,F,서울,종로구,143.1420828537109
50346,201907,화장품,화장품,60,M,서울,마포구,50.81565908779351
50352,201907,화장품,화장품,60,all,서울,서대문구,33.218034546835824
50356,201907,건강/의료용품,건강관리용품,60,F,서울,서대문구,145.85917548340018
50359,201907,건강/의료용품,건강관리용품,60,F,서울,은평구,123.7084235002027
50373,201907,건강/의료용품,건강관리용품,60,all,서울,용산구,156.9365385520064
50374,201907,건강/의료용품,건강관리용품,60,all,서울,종로구,196.243093922652
50378,201907,식품,가공식품,60,F,서울,용산구,97.78947560364408
50379,201907,식품,가공식품,60,F,서울,은평구,112.6898971182514
50389,201907,식품,가공식품,60,M,서울,은평구,109.14767033151102
50394,201907,식품,가공식품,60,all,서울,은평구,111.98193901196147
50395,201907,식품,가공식품,60,all,서울,종로구,78.1018659615549
50400,201907,식품,기호식품,60,F,서울,용산구,81.49814250875336
50407,201907,식품,기호식품,60,M,서울,마포구,101.65905923154035
50409,201907,식품,기호식품,60,M,서울,용산구,86.60958562709763
50419,201907,식품,담배,60,F,서울,은평구,189.9013479401197
50425,201907,식품,담배,60,all,서울,마포구,153.89683104688973
50437,201907,식품,빙과류,60,all,서울,마포구,173.48965738931614
50442,201907,식품,빵류,60,F,서울,서대문구,96.2157273466342
50443,201907,식품,빵류,60,F,서울,종로구,81.20766362025842
50452,201907,식품,빵류,60,all,서울,마포구,82.42666655202159
50458,201907,식품,신선식품,60,F,서울,은평구,108.93156782232805
50459,201907,식품,신선식품,60,F,서울,종로구,66.48024584567304
50468,201907,식품,신선식품,60,M,서울,마포구,117.24698124849868
50472,201907,식품,신선식품,60,all,서울,마포구,104.11301397828043
50474,201907,식품,신선식품,60,all,서울,용산구,80.32947166169339
50480,201907,식품,유제품류,60,F,서울,서대문구,105.44647686369316
50483,201907,식품,유제품류,60,F,서울,용산구,90.27875138243692
50484,201907,식품,유제품류,60,F,서울,은평구,116.65668944657995
50495,201907,식품,유제품류,60,all,서울,마포구,106.48714649570823
50501,201907,식품,유제품류,60,all,서울,용산구,94.83742139973526
50508,201907,식품,음료,60,F,서울,은평구,109.4630739952266
50514,201907,식품,음료,60,M,서울,서대문구,115.73132368591976
50520,201907,식품,음료,60,all,서울,종로구,310.49965746286864
50529,201907,식품,제과류,60,F,서울,종로구,82.38901298032481
50538,201907,식품,제과류,60,M,서울,용산구,104.8915422400591
50543,201907,식품,제과류,60,all,서울,서대문구,95.57026024271221
50546,201907,식품,제과류,60,all,서울,종로구,81.76770024831485
50550,201907,식품,주류,60,F,서울,마포구,100.66798273042164
50551,201907,식품,주류,60,F,서울,서대문구,98.32725473986437
50555,201907,식품,주류,60,F,서울,종로구,97.87801776666308
50561,201907,식품,주류,60,M,서울,종로구,108.44601327966646
50565,201907,식품,주류,60,all,서울,서대문구,100.06102837540622
50567,201907,식품,주류,60,all,서울,은평구,106.87514307064278
50573,201907,일용품,생활용품,60,F,서울,마포구,106.67495315030388
50575,201907,일용품,생활용품,60,F,서울,종로구,120.39327396209431
50581,201907,일용품,생활용품,60,M,서울,종로구,106.14310930749906
50587,201907,일용품,생활용품,60,all,서울,마포구,104.28822673571905
50597,201907,일용품,애완동물용품,60,F,서울,은평구,97.01353398053291
50603,201907,일용품,애완동물용품,60,M,서울,은평구,136.0844829322324
50604,201907,일용품,애완동물용품,60,M,서울,종로구,189.75254132867846
50607,201907,일용품,애완동물용품,60,all,서울,서대문구,103.88983565287558
50617,201907,화장품,바디/헤어용품,60,M,서울,서대문구,80.51819722655794
50622,201907,화장품,바디/헤어용품,60,all,서울,은평구,109.64153702327158
50626,201907,화장품,뷰티소품,60,F,서울,마포구,53.72579056789584
50634,201907,화장품,뷰티소품,60,M,서울,종로구,76.03247440875396
50642,201907,화장품,뷰티소품,60,all,서울,용산구,66.26560814937048
50643,201907,화장품,뷰티소품,60,all,서울,종로구,97.25087171958157
50646,201907,화장품,화장품,60,F,서울,마포구,87.47077065954659
50649,201907,화장품,화장품,60,F,서울,용산구,41.44619759511113
50650,201907,화장품,화장품,60,F,서울,은평구,66.9027995669644
50657,201907,화장품,화장품,60,M,서울,은평구,87.25010883761429
50662,201907,화장품,화장품,60,all,서울,종로구,127.70966226812705
50669,201907,건강/의료용품,건강관리용품,60,M,서울,마포구,316.7179487179488
50670,201907,건강/의료용품,건강관리용품,60,M,서울,서대문구,7.0892844855550425
50673,201907,건강/의료용품,건강관리용품,60,M,서울,용산구,147.99127997508563
50674,201907,건강/의료용품,건강관리용품,60,M,서울,은평구,192.82174500675785
50679,201907,건강/의료용품,건강관리용품,60,all,서울,마포구,135.30671859785784
50692,201907,식품,가공식품,60,all,서울,마포구,104.01928734251892
50693,201907,식품,가공식품,60,all,서울,서대문구,101.51633017693324
50700,201907,식품,기호식품,60,F,서울,마포구,116.29513679291172
50701,201907,식품,기호식품,60,F,서울,서대문구,78.30214338789385
50704,201907,식품,기호식품,60,F,서울,은평구,88.76017800872447
50705,201907,식품,기호식품,60,F,서울,종로구,53.927389784432066
50709,201907,식품,기호식품,60,M,서울,서대문구,98.00175870818865
50711,201907,식품,기호식품,60,M,서울,은평구,83.05603647285803
50712,201907,식품,기호식품,60,M,서울,종로구,77.44565753105988
50720,201907,식품,기호식품,60,all,서울,종로구,58.31526438775424
50725,201907,식품,담배,60,F,서울,마포구,113.23932147966484
50726,201907,식품,담배,60,F,서울,서대문구,148.31065227592683
50729,201907,식품,담배,60,F,서울,종로구,136.87821406976815
50741,201907,식품,빙과류,60,F,서울,은평구,177.30495943543187
50742,201907,식품,빙과류,60,F,서울,종로구,182.73915644955414
50748,201907,식품,빙과류,60,M,서울,은평구,196.95053859023528
